id,eng_text,heb_word,match_word,match_word_def,Levensht
L020.S06,A fun weekend!,שָׁבוּעַ,שָׁבוּעַ,week,0
L020.S06,A fun weekend!,שָׁבוּעַ,הַשָׁבוּעַ,this week,2
L020.S06,A fun weekend!,בְּכֵּף,בְּ־‏,"in (place, time), with (sth. abstract, ""-ly""), among, on (medium)",4
L020.S06,A fun weekend!,בְּכֵּף,בְּלִי,without,4
L020.T01,On the weekend you swim in the sea.,בסוף,סוֹף,"end, finish",2
L020.T01,On the weekend you swim in the sea.,בסוף,אוֹ,"or, either",3
L020.T01,On the weekend you swim in the sea.,שבוע,אוֹ,"or, either",3
L020.T01,On the weekend you swim in the sea.,שבוע,ו,Vav,3
L020.T01,On the weekend you swim in the sea.,אתם,אִם,"if, whether; in case, if",1
L020.T01,On the weekend you swim in the sea.,אתם,אֵם,"mother, matriarch",1
L020.T01,On the weekend you swim in the sea.,שוחים,חַם,hot,3
L020.T01,On the weekend you swim in the sea.,שוחים,חוֹם,"heat, warmth; fever, (ill) temperature",3
L020.T01,On the weekend you swim in the sea.,בים,אִם,"if, whether; in case, if",2
L020.T01,On the weekend you swim in the sea.,בים,אֵם,"mother, matriarch",2
L020.T02,We go to the swimming pool with friends.,אנחנו,אֶחָד,one,3
L020.T02,We go to the swimming pool with friends.,אנחנו,אַחֵר,"[an]other, further, else; different, unusal",3
L020.T02,We go to the swimming pool with friends.,הולכים,הֶלֶם,"shock, trauma",3
L020.T02,We go to the swimming pool with friends.,הולכים,אוֹכֵל,"eats (m, s)",4
L020.T02,We go to the swimming pool with friends.,לברכה,לָמָה,why?,3
L020.T02,We go to the swimming pool with friends.,לברכה,צָרָה,"tragedy, distress, trouble",3
L020.T02,We go to the swimming pool with friends.,עם,ם,Mem Sofit,1
L020.T02,We go to the swimming pool with friends.,עם,ע,Ayin,1
L020.T02,We go to the swimming pool with friends.,חברים,חֶרֶב,"sword, saber",3
L020.T02,We go to the swimming pool with friends.,חברים,חֶרֶק,insect,3
L020.T03,In the evening we have (eat) barbecue.,בערב,בּ ב,Bet & Vet,2
L020.T03,In the evening we have (eat) barbecue.,בערב,בֵּן,"son, boy",3
L020.T03,In the evening we have (eat) barbecue.,אנחנו,אֶחָד,one,3
L020.T03,In the evening we have (eat) barbecue.,אנחנו,אַחֵר,"[an]other, further, else; different, unusal",3
L020.T03,In the evening we have (eat) barbecue.,אוכלים,אוּלָם,hall,2
L020.T03,In the evening we have (eat) barbecue.,אוכלים,אוּלַי,maybe,3
L020.T03,In the evening we have (eat) barbecue.,על,ל,Lamed,1
L020.T03,In the evening we have (eat) barbecue.,על,ע,Ayin,1
L020.T03,In the evening we have (eat) barbecue.,האש,א,Alef,2
L020.T03,In the evening we have (eat) barbecue.,האש,ה,He,2
L020.T04,Why are they talking politics?,למה,ה,He,2
L020.T04,Why are they talking politics?,למה,זֶה,this,2
L020.T04,Why are they talking politics?,הם,ה,He,1
L020.T04,Why are they talking politics?,הם,הֵם,they,1
L020.T04,Why are they talking politics?,מדברים,מֵבִיא,"brings (m, s)",3
L020.T04,Why are they talking politics?,מדברים,מֵבִין,"understands (m, s)",3
L020.T04,Why are they talking politics?,על,ל,Lamed,1
L020.T04,Why are they talking politics?,על,ע,Ayin,1
L020.T04,Why are they talking politics?,פוליטיקה,חִיטָּה,wheat,5
L020.T04,Why are they talking politics?,פוליטיקה,מִיטָּה,bed,5
L020.T05,In the morning we chat on the telefone,בבוקר,אוֹר,light; lamp,3
L020.T05,In the morning we chat on the telefone,בבוקר,בָּקָר,"beef, cattle",3
L020.T05,In the morning we chat on the telefone,אנחנו,אֶחָד,one,3
L020.T05,In the morning we chat on the telefone,אנחנו,אַחֵר,"[an]other, further, else; different, unusal",3
L020.T05,In the morning we chat on the telefone,מפטפטים,מֵפִיק,producer (entertainment),4
L020.T05,In the morning we chat on the telefone,מפטפטים,מַפִיק,"produces (m, s)",4
L020.T05,In the morning we chat on the telefone,בטלפון,בֵּטֶן,"stomach, abdomen, belly",4
L020.T05,In the morning we chat on the telefone,בטלפון,בֵּין,"between, among, amid",4
