#separator:tab
#html:false
#tags column:13
אִימָא	mom		נ	n			אִימָּהוֹת	sing. less formal than אֵם	אימא שלי שוכנת בתל אביב.‏My mother resides in Tel Aviv.			DL::01 DL::Letters1 HfS::0::1 HfS::1::28
לְהִתְרָאוֹת	to meet, see again, appear	“See you later!”, Goodbye [to so.]	הִתְ	v interj	ר־א־ה		מִתְרָאֶהmitra'eמִתְרָאָהmitra'aמִתְרָאִיםmitra'imמִתְרָאוֹתmitra'otהִתְרָאֵיתִיhitra'etiהִתְרָאֵינוּhitra'enuהִתְרָאֵיתָhitra'etaהִתְרָאֵיתhitra'etהִתְרָאֵיתֶםhitra'etemהִתְרָאֵיתֶןhitra'etenהִתְרָאָהhitra'aהִתְרָאֲתָהhitra'ataהִתְרָאוּhitra'uאֶתְרָאֶהetra'eנִתְרָאֶהnitra'eתִּתְרָאֶהtitra'eתִּתְרָאִיtitra'iתִּתְרָאוּtitra'uתִּתְרָאֶינָהtitra'enaיִתְרָאֶהyitra'eתִּתְרָאֶהtitra'eיִתְרָאוּyitra'uהִתְרָאֵה!‏hitra'e!הִתְרָאִי!‏hitra'i!הִתְרָאוּ!‏hitra'u!הִתְרָאֶינָה!‏hitra'ena!	infinitive commonly used idiomatically	להתראות בקרוב.‏See you soon!להתראות בשנה הבאה!‏See you next year!	להתראות מחר!‏See you tomorow!לא התראינו מאז.‏We haven't seen each other since then.הם מקווים להתראות.‏They hope to see each other again.הם מתראים מזמן לזמן.‏They see each other from time to time.		DL::04 DL::Phrases HfS::0::3 ר::א::ה
שָׁלוֹם	hello, goodbye;  peace, rest, welfare		ז	n interj	שׁ־ל־ם				מה שלום מרי?‏How is Mary?שלום, נעים להכיר אותך.‏Hello, it's nice to meet you.			DL::04 DL::65 DL::Phrases DL::Politics HfS::0::3 שׁ::ל::ם
תּוֹדָה	thanks		נ	n interj	י־ד־ה		תּוֹדוֹת		תודה על ההבנה.‏Thank you for your consideration.תודה שבאתם!‏Thank you for coming!תודה רבה לך.‏Thank you very much.			DL::04 DL::Phrases HfS::0::3 י::ד::ה
אַנְגְלִית	English	lang.	נ	n					אנגלית היא קשה.‏English is difficult.כולם מדברים אנגלית, אז בשביל מה לטרוח?‏Everyone speaks English, so why bother?		🇬🇧	DL::04 DL::Phrases HfS::0::3
גֶרְמָנִית	German	lang.	נ	n				"Latin Germani, first attested by Caesar & Tacitus for ""tribes east of the Rhine, distinct from the Gauls"" unclear origin, perhaps from Celtic/Gaulish ""neighbour"" or ""noisy"""		אמא שלי דיברה איתי גרמנית כשהייתי ילד.‏As a child, my mother spoke German with me.	🇩🇪	DL::38 DL::Languages HfS::0::3
חַלָה	Challah		נ	n	ח־ל־ה			Bread for Sabbath & holidays, based on the mitzvah of separating a portion of the dough before braiding (tithe for the Kohen). Unclear etymology, nowadays common in Ashkenazi variants.		שלוש מהחלות לא טובות — הן נפלו על האדמה.‏Three of the challahs are no good — they fell on the ground.		HfS::0::3 ח::ל::ה
יִידִישׁ	Yiddish	lang.	נ	n				Ashkenazi Jiddisch-Daitsch (“Jewish German”) based on Middle High German, earliest surviving references date from the 12th c. Eastern branch incorporates many Slavic words; Western one began dying in the 18th c.		"ההורים שלי הם יותר צָפוּי לדבר יידיש בבית.‏My parents are more likely [""expected""] to speak Yiddish around the house."		DL::38 DL::Languages HfS::0::3
לֶחֶם	bread		ז	n	ל־ח־ם				לחם פרוסsliced bread	היא מורחת חמאה על הלחם.‏She's spreading butter on the bread.		DL::01 DL::Letters1 HfS::0::3 ל::ח::ם
לִימוֹן	lemon		ז	n			לִימוֹנִים	via French from Persian līmūn (any citrus) / Sanskrit nimbū (lime)	הלימון הזה חמוץ.‏The lemon is sour.לימון שלם ולימון חתוךwhole lemon and sliced lemon			DL::08 DL::Food1 HfS::0::3
מֶלַח	salt		ז	n	מ־ל־ח		מְלָחִים		העבר את המלח.‏Pass the salt.מלח ופלפלsalt & pepper	היא תמיד מוסיפה קצת מלח.‏She always adds a little salt.התרחצתי בים המלח ואחר-כך התקלחתי.‏I bathed in the Dead Sea and then I showered.	🧂	DL::08 DL::Food1 HfS::0::3 מ::ל::ח
רוֹמָנִית	Romanian	lang.	נ	n						רומנית מדוברת כשפת אם על ידי 91% מהאוכלוסייה.‏Romanian is spoken as a first language by 91% of the population.	🇷🇴	HfS::0::3
הַגוֹלָן	the Golan		ז	n				Basaltic plateau named after the Biblical city; occupied during the Six Day War & annexed in 1981. ~1,800 km² (from -212m to 2814m); ~130-145k prewar, now 24k mostly Druze + 31k other Israelis		הגבול המִזְרָחִי של רָמַת הגולן אֵינוֹ מוּגְדָּר בְּצוּרָה בְּרוּרָה.‏The eastern border of the Golan Heights is not defined clearly.		HfS::0::3
יַם הַמֶלַח	the Dead Sea		ז	n				430.5m below sea level, Earth's lowest elevation on land 304m deep, 50km x 15km, 7th most salty water body		התרחצתי בים המלח ואחר-כך התקלחתי.‏I bathed in the Dead Sea and then I showered.ב-1947 רוֹעֶה בדואי שחיפש עז אֲבוּדָה זרק אֶבֶן למְעָרָה סְמוּכָה ליַם הַמֶּלַח.‏In 1947 a Bedouin shepherd looking for a lost goat cast a stone into a cave near the Dead Sea.		DL::70 DL::WelcomeToIsrael HfS::0::3
דִימוֹנָה	Dimona		נ	n				City in the Negev, 35 km west of the Dead Sea, 33500 inhabitants. Biblical place name.		הפְּרוֹיֶקְט הזה מַצְעִיד קָדִימָה את העיר דימונה בצַעֲדֵי עֲנָק.‏This project has taken the city of Dimona forward in giant steps.		HfS::0::3
טוֹרוֹנְטוֹ	Toronto		נ	n				Mohawk tkaronto (“where trees stand in water”), used to refer to the Lake Simcoe & Couchiching strait		טורונטו יש בית זה כבר מְנוּסָּר במַחֲצִית.‏Toronto has a house that's been sawed in half.		HfS::0::3
יְרִיחוֹ	Jericho		נ	n				"generally thought from Canaanite ""reaẖ"", fragrant Central West Bank near 🇯🇴ian border, founded 9600 BCE, 22.000 inhabitants."		יהושע שָׁלַח שני מְרַגְּלִים לכִּיוּוּן יריחו.‏Joshua sends out two spies to (the direction of) Jericho.		HfS::0::3
לוֹנְדוֹן	London		נ	n				"Latin Londīnium, assumed taken from a pre-Celtic word like lond, ""wild""."	דֶּרֶךְ נִצְּחוֹנוֹ בְּמִשְׂחֲקֵי לוֹנְדּוֹן, נֹעָם גֶּרְשׁוֹנִי מְלַמֵּד מַה זֶּה נִצָּחוֹן אֲמִתִּי.‏Through his victory in the London games, Noam Gershony teaches what true victory is.			HfS::0::3
וִידֵאוֹ	video, VCR		ז	n			וִידֵאוֹאִים		לשחק במשחקי וידאו.‏Play video games.הילדה התקדמה לעבר מצלמת הווידאו.‏The girl came towards the video camera.האישה משתמשת במצלמת אינטרנט בשביל ועידת וידאו.‏The woman is using a webcam to video conference.ערוך וידאו במחשבedit video on a computer			HfS::0::3
זוֹאוֹלוֹגְיָה	zoology		נ	n						יש לי רַאֲיוֹן עבודה במַחְלֶקֶת זואולוגיה.‏I've got a job interview at the zoology department.		HfS::0::3
טֵלֵוִויזְיָה	television		נ	n			טֵלֵוִויזְיוֹת		צפה בתוכניות טלוויזיה בשפה שאתה לומד.‏Watch TV shows in the language you're learning.טלוויזיה עם מסך שטוחflat screen television		📺	DL::35 DL::Objects HfS::0::3
מָיוֹנֶז	mayonnaise		ז	n						מַגִּישִׁים עם רוֹטֶב שַׁמֶּנֶת חֲמוּצָה או מיונז.‏Serve with sour cream sauce or mayonnaise.		HfS::0::3
מֶנְטָה	peppermint		נ	n						מנטה נותן תְּחוּשָׁה מַרְגִּיעָה אֲשֶׁר מרגישה טוב יותר על האזור נִשַּׁךְ.‏Mint gives a soothing feeling which feels better on the bitten area.		HfS::0::3
לַעֲשׂוֹת	to do, make sth.		פָּעַ	v	ע־שׂ־ה		עוֹשֶׂהoseעוֹשָׂהosaעוֹשִׂיםosimעוֹשׂוֹתosotעָשִׂיתִיasitiעָשִׂינוּasinuעָשִׂיתָasitaעָשִׂיתasitעֲשִׂיתֶםasitemעֲשִׂיתֶןasitenעָשָׂהasaעָשְׂתָהastaעָשׂוּasuאֶעֱשֶׂהe'eseנַעֲשֶׂהna'aseתַּעֲשֶׂהta'aseתַּעֲשִׂיta'asiתַּעֲשׂוּta'asuתַּעֲשֶׂינָהta'asenaיַעֲשֶׂהya'aseתַּעֲשֶׂהta'aseיַעֲשׂוּya'asuעֲשֵׂה!‏ase!עֲשִׂי!‏asi!עֲשׂוּ!‏asu!עֲשֶׂינָה!‏asena!	"take action, create, cause to be ‏… צְרָכִים: ""do needs"" → 💩 ‏… אַמְבַּטְיָה: ""do 🛁"" → take a bath"	עשינו עסק.‏We have a deal.לעשות התמחות.‏Do an internship.אני אעשה זאת.‏I'll do it.עשה הכל באהבה.‏Let all that you do be done in love.תעשה את זה שוב!‏Do it again!אני עושה כביסה.‏I do laundry.עשית עבודה נהדרת!‏You did a great job!את עושה לי דווקא.‏You're doing this to me on purpose.האישה עשתה עבודות בית.‏The woman did housework.פשוט תעשה מה שאני אומר.‏Just do what I say.עקרות הבית עושות קניות בסופרמרקט.‏The housewives are shopping at the supermarket.היא מתלבשת ככה בשביל לעשות דווקא.‏She dresses like this on purpose. [to spite / attract people's attention]אני לא יודעת מה הייתי עושה בלי החברות שלי.‏I do not know what I'd do without my friends.אם עשיתי משהו נכון בחיי, זה היה לתת לך את לבי.‏If I did anything right in my life, it was when I gave my heart to you.אני מנסה לחשוב בעברית, כך שזה יעשה טבעי לתהליך החשיבה שלי.‏I try to think in Hebrew, so it becomes natural to my thought process.			DL::45 DL::Infinitives1 HfS::0::4 ע::שׂ::ה
לִרְצוֹת	to want		פָּעַ	v	ר־צ־ה		רוֹצֶהrotzeרוֹצָהrotzaרוֹצִיםrotzimרוֹצוֹתrotzotרָצִיתִיratzitiרָצִינוּratzinuרָצִיתָratzitaרָצִיתratzitרְצִיתֶםretzitemרְצִיתֶןretzitenרָצָהratzaרָצְתָהratztaרָצוּratzuאֶרְצֶהertzeנִרְצֶהnirtzeתִּרְצֶהtirtzeתִּרְצִיtirtziתִּרְצוּtirtzuתִּרְצֶינָהtirtzenaיִרְצֶהyirtzeתִּרְצֶהtirtzeיִרְצוּyirtzuרְצֵה!‏retze!רְצִי!‏retzi!רְצוּ!‏retzu!רְצֶינָה!‏retzena!		רוצה ביס?‏How about a bite?אני רוצה לצאת!‏Let me out!אני רוצה את זה.‏I'd like this.רוצה לבלות יחד?‏Would you like to hang out with me?הייתי רוצה לחשוב ש.‏I would like to think that.רוצה ללכת למקום אחר?‏Shall we go somewhere else?איפה אתה רוצה להיפגש?‏Where shall we meet?חשוב בשפה שאתה רוצה ללמוד.‏Think in the language you want to learn.כל מה שרציתי זה להיות הכל בשבילך.‏All I ever wanted was to be your everything.אתה גורם לי לרצות להיות אדם טוב יותר.‏You make me want to be a better person.כשיש לי כאב ראש מסינוסיטיס, אני פשוט רוצה לעצום את העיניים.‏I just want to close my eyes when I have a sinus headache.רָצִיתִי לָדַעַת אִם תּוּכַל לֶאֱסוֹף אֹתִי בַּדֶּרֶךְ לַעֲבוֹדָה.‏I wanted to know whether you'd be able to pick me up on the way to work.			HfS::0::4 ר::צ::ה
לִשְׁתּוֹת	to drink		פָּעַ	v	שׁ־ת־ה		שׁוֹתֶהshoteשׁוֹתָהshotaשׁוֹתִיםshotimשׁוֹתוֹתshototשָׁתִיתִיshatitiשָׁתִינוּshatinuשָׁתִיתָshatitaשָׁתִיתshatitשְׁתִיתֶםshtitemשְׁתִיתֶןshtitenשָׁתָהshataשָׁתְתָהshatetaשָׁתוּshatuאֶשְׁתֶּהeshteנִשְׁתֶּהnishteתִּשְׁתֶּהtishteתִּשְׁתִּיtishtiתִּשְׁתּוּtishtuתִּשְׁתֶּינָהtishtenaיִשְׁתֶּהyishteתִּשְׁתֶּהtishteיִשְׁתּוּyishtuשְׁתֵה!‏shte!שְׁתִי!‏shti!שְׁתוּ!‏shtu!שְׁתֶינָה!‏shtena!		לשתות פחות.‏Drink less.הילד שותה כוס מים.‏The boy is drinking a glass of water.אבל הוא הולך לשתות קפה בעוד חמש דקות.‏But he is going to drink coffee in five minutes.את(ה) רוצה לשתות משהו?‏Do you want something to drink?את(ה) רוצה לשתות איתי בירה היום בערב?‏Want to drink a beer with me this evening?	אני לא יכול לשתות כל-‏כך חם.‏I can't drink [it] so hot.היא שתתה את המילים שלו.‏She drank in his words.		DL::45 DL::Infinitives1 HfS::0::4 שׁ::ת::ה
לְ־	to, for			ptcl				to [end-point / theme of impersonal verb] into [result] according to [viewpoint] of [sth. / ref.-point / possessor] before [… the hour]	בּוֹאִי לְבֵּיתִי.‏Come to my house.			DL::06 DL::ThereIs HfS::0::4
עִם	with			prep					מספיק עם זה.‏Cut it out.המרכזן דיבר עם לקוח.‏The operator talked with a customer.איך אתה מתמודד עם לחץ?‏How do you handle pressure?אני רוצה לקנות בית עם גינה.‏I want to buy a house with a garden.הקופים אוכלים נמלים עם מקל.‏The monkeys are eating ants with a stick.אנחנו צריכים לצאת עם אנשים אחרים.‏We should see other people.האם ניתן להזמין בקבוק יין עם הארוחה?‏Can we have a bottle of wine with the meal?בז' הוא צבע שמנת בהיר עם גוון צהבהב.‏Beige is a pale cream color with a yellowish tint.שיר יחד עם השירים שאתה אוהב בשפה שאתה לומד.‏Sing along to your favorite songs in the language you're studying.יום עם רוחות עזותwindy dayשיתוף פעולה זה עם זהcooperate with each other			HfS::0::4
